Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2021-10-11,14765.69,14907.57,14709.05,14713.73,432082861
2021-10-12,14772.29,14784.78,14636.33,14662.11,544846362
2021-10-13,14751.8,14800.83,14676.58,14774.6,512797442
2021-10-14,14925.58,15059.89,14901.59,15052.42,543136558
2021-10-15,15106.97,15150.14,15064.59,15146.92,535672301
2021-10-18,15091.58,15307.51,15074.71,15300.89,505588564
2021-10-19,15349.45,15414.97,15320.62,15410.72,489471830
2021-10-20,15448,15457.11,15333.43,15388.71,490366213
2021-10-21,15365.81,15497.58,15350.5,15489.59,521612302
2021-10-22,15422.07,15474.28,15291.95,15355.07,598015600
2021-10-25,15417.25,15555.66,15338.49,15514.19,561029559
2021-10-26,15615.36,15710.79,15518.59,15559.49,684084651
2021-10-27,15603.16,15729.75,15578.68,15598.39,680037662
2021-10-28,15674.39,15784,15650.01,15778.16,650118968
2021-10-29,15638.74,15856.9,15638.74,15850.47,715386244
2021-11-01,15879.61,15910.35,15785.31,15905.28,613117609
2021-11-02,15885.34,15988.33,15877.27,15972.49,594961192
2021-11-03,16000.6,16157.6,15950.59,16144.5,604822835
2021-11-04,16193.22,16387.95,16169.56,16346.24,766803668
2021-11-05,16397.59,16454.48,16302.06,16359.38,714972516
2021-11-08,16351.49,16401.93,16314,16336.03,691747356
2021-11-09,16389.99,16401.89,16168.63,16219.94,685167434
2021-11-10,16087.02,16224.51,15905.28,15985.57,635571365
2021-11-11,16114.05,16116.25,16019.39,16032.47,495715935
2021-11-12,16078.13,16218.55,16012.78,16199.88,567984190
2021-11-15,16227.01,16256.73,16096.37,16189.12,556180526
2021-11-16,16170.29,16329.5,16156.7,16309.77,590653851
2021-11-17,16329.07,16398.95,16276.77,16308.07,642372736
2021-11-18,16398.76,16501.92,16309.51,16482.97,819555856
2021-11-19,16558.56,16625.86,16523.83,16573.34,766252240
2021-11-22,16644.77,16764.86,16374.78,16380.98,827552828
2021-11-23,16330.18,16417.5,16121.7,16306.72,763520261
2021-11-24,16202.26,16370.56,16106.02,16367.81,571722203
2021-11-26,16237.41,16302.57,15988.95,16025.58,540036071
2021-11-29,16263.43,16437.16,16214.56,16399.24,671373182
2021-11-30,16333.95,16454.57,16073.77,16135.92,1086210026
2021-12-01,16347.96,16427.19,15864,15877.72,855676686
2021-12-02,15791.3,16066.32,15770.92,15990.76,784211354
2021-12-03,16039.41,16089.61,15543.3,15712.04,845244082
2021-12-06,15744.91,15898.59,15557.78,15846.16,759352554
2021-12-07,16139.55,16343.66,16128.44,16325.66,820546814
2021-12-08,16313.88,16401.1,16250.39,16394.34,662931842
2021-12-09,16337.81,16413.28,16141.39,16149.57,625391874
2021-12-10,16278.3,16339.12,16139,16331.98,642188568
2021-12-13,16317.9,16332.63,16075.54,16082.55,741237857
2021-12-14,15877.65,15995.21,15742.8,15914.9,740348371
2021-12-15,15908.45,16301.27,15746.94,16289.59,785852789
2021-12-16,16335.03,16340.53,15802.64,15863.94,824061543
2021-12-17,15714.54,15960.25,15664.1,15801.46,1274538107
2021-12-20,15566.83,15662.61,15508.74,15627.64,676901067
2021-12-21,15794.38,15997.61,15617.48,15986.28,701365545
2021-12-22,15963.54,16186.25,15947.56,16180.14,575121083
2021-12-23,16203.76,16360.75,16188.03,16308.21,531785298
2021-12-27,16361.07,16567.64,16361.07,16567.5,500081260
2021-12-28,16602.92,16607.19,16458.48,16488.66,478484928
2021-12-29,16510.63,16548.92,16396.16,16491.01,456246500
2021-12-30,16485.39,16569.62,16415.13,16429.1,432117881
2021-12-31,16411.26,16464.62,16317.26,16320.08,424348141
2022-01-03,16395.51,16504.14,16306.64,16501.77,660559649
2022-01-04,16513.87,16513.87,16151.91,16279.73,766613681
2022-01-05,16190.55,16249.23,15763.84,15771.78,778608492
2022-01-06,15675.22,15900.6,15608.57,15765.36,704901075
2022-01-07,15774.13,15835,15526.8,15592.19,661989991
2022-01-10,15383.18,15627.92,15165.53,15614.43,840490400
2022-01-11,15582.72,15848.56,15496.91,15844.12,678306840
2022-01-12,15955.48,16017.39,15815.95,15905.1,617831909
2022-01-13,15970.09,15990.38,15468.09,15495.62,704707804
2022-01-14,15396.47,15617.18,15396.47,15611.59,688230475
2022-01-18,15378.06,15446.3,15182.96,15210.76,850199701
2022-01-19,15287.25,15382,15038.44,15047.84,732139581
2022-01-20,15176.38,15347.62,14832.69,14846.46,775284787
2022-01-21,14728.66,14868.46,14432.64,14438.4,1061432971
2022-01-24,14160.91,14532.57,13724.85,14509.58,1283525254
2022-01-25,14237.6,14410.43,14033.81,14149.12,908383601
2022-01-26,14492.52,14646.54,14006.4,14172.76,983278596
2022-01-27,14346.46,14419.45,13972.89,14003.11,1017767801
2022-01-28,14091.32,14457.78,13880.48,14454.61,971149144
2022-01-31,14505.07,14934.52,14442.88,14930.05,915972632
2022-02-01,14966.6,15034.42,14749.49,15019.68,814187688
2022-02-02,15173.04,15196.4,14960.85,15139.74,1069341749
2022-02-03,14693.86,14856.51,14471.2,14501.11,1053854384
2022-02-04,14566.28,14832.05,14452.28,14694.35,828404222
2022-02-07,14716.43,14813.86,14524.63,14571.25,724463163
2022-02-08,14533.25,14785.22,14485.78,14747.03,752804778
2022-02-09,14930.99,15057.9,14870.36,15056.96,798936026
2022-02-10,14770.68,15037.26,14636.62,14705.64,875507284
2022-02-11,14739.46,14769.64,14194.54,14253.84,941878996
2022-02-14,14233.4,14400.78,14119.73,14268.59,792220757
2022-02-15,14482.11,14624.53,14444.46,14620.82,805948699
2022-02-16,14514.84,14647.79,14399.29,14603.64,744824845
2022-02-17,14485.08,14497.46,14155.43,14171.74,781511425
2022-02-18,14207.55,14225.72,13918.76,14009.54,873628318
2022-02-22,13892.81,14109.27,13720.92,13870.53,921569908
2022-02-23,14016.95,14035.93,13502.58,13509.43,876460299
2022-02-24,13065.45,13989.1,13065.45,13974.67,1144852236
2022-02-25,13973.91,14193,13850.29,14189.16,809349432
2022-02-28,14058.61,14296.6,14009.37,14237.81,866573208
2022-03-01,14197.66,14271.58,13906.92,14005.99,802525645
2022-03-02,14075.11,14292.72,13962.69,14243.69,771568764
2022-03-03,14339.71,14342.56,13965.11,14035.21,750382822
2022-03-04,13957.6,13992.98,13738.61,13837.83,817156800
2022-03-07,13853.53,13879.1,13314.45,13319.38,967021486
2022-03-08,13275.23,13663.27,13129.4,13267.61,1018772045
2022-03-09,13610.48,13793.11,13504.48,13742.2,817951869
2022-03-10,13577.84,13633.69,13399.46,13591,817064475
2022-03-11,13701.8,13714.44,13285.19,13301.83,753078222
2022-03-14,13248.09,13386.67,13020.4,13046.64,844799464
2022-03-15,13174.97,13488.18,13092.45,13458.56,842660509
2022-03-16,13633.12,13960.25,13475.09,13956.79,996791260
2022-03-17,13878.99,14125.67,13827.34,14118.6,733628026
2022-03-18,14061.29,14427.46,14014.43,14420.08,1187571010
2022-03-21,14377.15,14470.68,14190.53,14376.09,776939531
2022-03-22,14396.03,14688.97,14385.55,14654.33,733728237
2022-03-23,14525.22,14681.33,14446.04,14447.55,742461851
2022-03-24,14529.71,14767.73,14440.67,14765.69,767823120
2022-03-25,14766.9,14805.88,14577.59,14754.31,657504482
2022-03-28,14763.16,14989.08,14705.92,14987.4,675372862
2022-03-29,15142.93,15265.42,15039.61,15239.32,752287976
2022-03-30,15177.15,15229.02,15010.34,15071.55,717566708
2022-03-31,15074.23,15088.38,14835.16,14838.49,854373699
2022-04-01,14886.91,14925.93,14723.83,14861.21,719285660
2022-04-04,14903.38,15161.89,14884.57,15159.58,654013066
